"id","status","sort","name","slug","image","description","type","crosses","breeder","effects","ailment","flavor","location","terpenes","thc","thca","thcv","cbd","cbda","cbdv","cbn","cbg","cbgm","cbgv","cbc","cbcv","cbv","cbe","cbt","cbl"
"4422","2","0","Tahoe Larry OG",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4423","2","0","Angel Cookies",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4424","2","0","Harlequin Jo",NULL,NULL,NULL,"Hybrid",NULL,"Gage Green Group",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4425","2","0","Force OG",NULL,NULL,NULL,"Hybrid",NULL,"Gage Green Group",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4426","2","0","Flying Hammer",NULL,NULL,NULL,"Hybrid",NULL,"Gage Green Group",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4427","2","0","Grateful Chem",NULL,NULL,NULL,"Hybrid",NULL,"Gage Green Group",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4428","2","0","Grateful Grape",NULL,NULL,NULL,"Hybrid",NULL,"Gage Green Group",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4429","2","0","Diesel Cookies",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4430","2","0","Grape Jack",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4431","2","0","Star Fire",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4432","2","0","Moolah",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4433","2","0","Black Cherry Chem",NULL,NULL,NULL,"Hybrid",NULL,"Irie Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4434","2","0","Aurora x Raspberry Kush",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4435","2","0","Mr. Nice x Grape",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4436","2","0","Lilly (Pina Colada)",NULL,NULL,NULL,"Hybrid",NULL,"Delicatessen",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4437","2","0","Jauja (Dreams & Honey)",NULL,NULL,NULL,"Hybrid",NULL,"Delicatessen",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4438","2","0","Strawberry Las Vegas Bubba Kush (S.L.V.B.K.)",NULL,NULL,NULL,"Hybrid",NULL,"Sin City Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4439","2","0","Las Vegas Bubba Kush (L.V.B.K.)",NULL,NULL,NULL,"Hybrid",NULL,"Sin City Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4440","2","0","Sugar Cream",NULL,NULL,NULL,"Hybrid",NULL,"All-In Medical Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4441","2","0","3 Kings x Cheese",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4442","2","0","Scouts Honor",NULL,NULL,NULL,"Hybrid",NULL,"Dungeons Vault Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4443","2","0","Diesel x Adonai OG",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4444","2","0","Adonai Kush",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4445","2","0","Master GDP",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4446","2","0","Green Crack x OG",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4447","2","0","Hawaiian Honey Purple",NULL,NULL,NULL,"Hybrid",NULL,"Riot Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4448","2","0","Hawaiian Honey",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4449","2","0","Valley Ghash (VGH)",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4450","2","0","Chemdawg #2",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4451","2","0","Aliens JackD Up",NULL,NULL,NULL,"Hybrid",NULL,"Sin City Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4452","2","0","Alien Nightmare",NULL,NULL,NULL,"Hybrid",NULL,"Sin City Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4453","2","0","GDP x Purple Cream",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4454","2","0","Epic",NULL,NULL,NULL,"Hybrid",NULL,"Acumen Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4455","2","0","Dream Catcher",NULL,NULL,NULL,"Hybrid",NULL,"Acumen Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4456","2","0","Covert",NULL,NULL,NULL,"Hybrid",NULL,"Acumen Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4457","2","0","Bazinga",NULL,NULL,NULL,"Hybrid",NULL,"Acumen Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4458","2","0","Project 13",NULL,NULL,NULL,"Hybrid",NULL,"TreeTown Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4459","2","0","OG Hog",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4460","2","0","Black Dahlia",NULL,NULL,NULL,"Hybrid",NULL,"Riot Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4461","2","0","Black Dahlia (TGA)",NULL,NULL,NULL,"Hybrid",NULL,"TGA Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4462","2","0","Sherbert Cookies",NULL,NULL,NULL,"Hybrid",NULL,"Elev8 Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4463","2","0","Mr. Goji",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4464","2","0","Cookie Pie",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4465","2","0","GDP x Querkle",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4466","2","0","Sweet & Sour Cindy",NULL,NULL,NULL,"Hybrid",NULL,"B.O.G. Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4467","2","0","Nightmare Cookies",NULL,NULL,NULL,"Hybrid",NULL,"Sin City Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4468","2","0","Durban Berry",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4469","2","0","Lemon Bomb",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4470","2","0","Raspberry OG",NULL,NULL,NULL,"Hybrid",NULL,"Apothecary Seed Company",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4471","2","0","Rainbow Multi Purple",NULL,NULL,NULL,"Hybrid",NULL,"Solar Warrior Seed Co.",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4472","2","0","Maverick",NULL,NULL,NULL,"Hybrid",NULL,"Da Bean Co.",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4473","2","0","Early Wonder Skunk",NULL,NULL,NULL,"Hybrid",NULL,"Solar Warrior Seed Co.",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4474","2","0","Auto Afghan",NULL,NULL,NULL,"Hybrid",NULL,"Mamut Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4475","2","0","Auto GTI",NULL,NULL,NULL,"Hybrid",NULL,"Mamut Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4476","2","0","Russian Roulette",NULL,NULL,NULL,"Hybrid",NULL,"Mamut Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4477","2","0","Auto Affie",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4478","2","0","Ghost Wreck",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4479","2","0","Blue Berry",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4480","2","0","Blueberry Essence",NULL,NULL,NULL,"Hybrid",NULL,"Life Gardens",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4481","2","0","Black Ops",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4482","2","0","Bubble Skunk",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4483","2","0","Widow Shock",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4484","2","0","Thunderfuc* OG",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4485","2","0","Sour Blue Cheese",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4486","2","0","Durban Dragon",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4487","2","0","Lemon Bubba",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4488","2","0","Chocolope / Blue Dream",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4489","2","0","Chem #4 x Durban Poison",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4490","2","0","French Oranges",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4491","2","0","Head Band (Med-Man)",NULL,NULL,NULL,"Hybrid",NULL,"Med-Man Brand",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4492","2","0","Purple Rock-Band",NULL,NULL,NULL,"Hybrid",NULL,"Med-Man Brand",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4493","2","0","Rock-Star Kush BX1",NULL,NULL,NULL,"Hybrid",NULL,"Med-Man Brand",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4494","2","0","Rock-Star Kush (Maple Ridge Rockstar Kush)",NULL,NULL,NULL,"Hybrid",NULL,"Med-Man Brand",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4495","2","0","Conkushion (Maple Ridge Kush)",NULL,NULL,NULL,"Hybrid",NULL,"Med-Man Brand",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4496","2","0","Island AK",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4497","2","0","True Crack",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4498","2","0","Strawberry Scout Cookies",NULL,NULL,NULL,"Hybrid",NULL,"Riot Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4499","2","0","T4 (T-4)",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4500","2","0","Strawberry Pie",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4501","2","0","Cherry Wreck",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4502","2","0","Cannatonic / Blue Dream",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4503","2","0","Cannatonic / Bubba",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4504","2","0","Jack Cough",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4505","2","0","Breath of Fire OG",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4506","2","0","Purple Cotton Haze",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4507","2","0","Head Cheese",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4508","2","0","Goo-Cheese",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4509","2","0","Goo-Che",NULL,NULL,NULL,"Hybrid",NULL,"NorStar Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4510","2","0","Purple Pain Killer",NULL,NULL,NULL,"Hybrid",NULL,"Med-Man Brand",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4511","2","0","Green Grapes",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4512","2","0","Dieseline",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4513","2","0","Red Dawg",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4514","2","0","Jack Widow",NULL,NULL,NULL,"Hybrid",NULL,"Queen Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4515","2","0","Eagle Scout Cookies",NULL,NULL,NULL,"Hybrid",NULL,"Greenpoint Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4516","2","0","Space Candy",NULL,NULL,NULL,"Hybrid",NULL,"TGA Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4517","2","0","Granddaddy Purple / Afgoo",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4518","2","0","Pinkfruit Diesel",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4519","2","0","Snervel x Grapefruit",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4520","2","0","White Fire x Lemon Skunk",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4521","2","0","Big Daddy Kush",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4522","2","0","Double Durban OG",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4523","2","0","Chanel No. 5",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4524","2","0","Purple Mazar",NULL,NULL,NULL,"Hybrid",NULL,"Flash Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4525","2","0","Yorker",NULL,NULL,NULL,"Hybrid",NULL,"Southern Star Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4526","2","0","Pink Chem 91",NULL,NULL,NULL,"Hybrid",NULL,"Riot Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4527","2","0","Pink Triangle Kush",NULL,NULL,NULL,"Hybrid",NULL,"Riot Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4528","2","0","Blood Berry",NULL,NULL,NULL,"Hybrid",NULL,"Riot Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4529","2","0","Pink Afgooey",NULL,NULL,NULL,"Hybrid",NULL,"Riot Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4530","2","0","Blood and Iron Haze",NULL,NULL,NULL,"Hybrid",NULL,"Riot Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4531","2","0","Dream Pie",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4532","2","0","Prince",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4533","2","0","PB&J",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4534","2","0","Peanut Butter Kush",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4535","2","0","Sweet Berry",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4536","2","0","Chem Dream",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4537","2","0","Dreamfruit",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4538","2","0","Firewalker",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4539","2","0","White Lavender",NULL,NULL,NULL,"Hybrid",NULL,"G13 Labs",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4540","2","0","Cookie Walker",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4541","2","0","Jerry Kush",NULL,NULL,NULL,"Hybrid",NULL,"Mendo Seeds",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4542","2","0","Smoke Your Cookie (S.Y.C.)",NULL,NULL,NULL,"Hybrid",NULL,"Unknown Breeder",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4543","2","0","Lady Durban",NULL,NULL,NULL,"Hybrid",NULL,"BigDogs Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4544","2","0","Silver Chocoberry",NULL,NULL,NULL,"Hybrid",NULL,"BigDogs Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4545","2","0","Silver Moon",NULL,NULL,NULL,"Hybrid",NULL,"BigDogs Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4546","2","0","Silver Rocket",NULL,NULL,NULL,"Hybrid",NULL,"BigDogs Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4547","2","0","Lady Cane F3",NULL,NULL,NULL,"Hybrid",NULL,"Eskobar",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4548","2","0","Lady Cane",NULL,NULL,NULL,"Hybrid",NULL,"Eskobar",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4549","2","0","Gonzo #3",NULL,NULL,NULL,"Hybrid",NULL,"BigDogs Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4550","2","0","Panoramix",NULL,NULL,NULL,"Hybrid",NULL,"BigDogs Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4551","2","0","GONZO #2 BX1",NULL,NULL,NULL,"Hybrid",NULL,"BigDogs Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4552","2","0","Purple Rain (BigDogs)",NULL,NULL,NULL,"Hybrid",NULL,"BigDogs Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4553","2","0","Chocodurban",NULL,NULL,NULL,"Hybrid",NULL,"BigDogs Genetics",NULL,NULL,NULL,NULL,NULL,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
